date,home_team,away_team,home_goals,away_goals,outcome,match_type,tournament_name,neutral_venue,home_elo_before,away_elo_before
2018-06-02,Montenegro,Slovenia,0.0,2.0,A,Friendly,Friendly,False,1501.90023308669,1480.0672491997152
2018-06-02,Mexico,Scotland,1.0,0.0,H,Friendly,Friendly,False,1511.4870311771137,1493.576388870162
2018-06-02,Iceland,Norway,2.0,3.0,A,Friendly,Friendly,False,1508.854501269784,1516.1176424068556
2018-06-02,Republic of Ireland,USA,2.0,1.0,H,Friendly,Friendly,False,1488.6981612327943,1510.738225726234
2018-06-02,Belgium,Portugal,0.0,0.0,D,Friendly,Friendly,False,1508.6252880483355,1493.2204735942037
2018-06-02,Sweden,Denmark,0.0,0.0,D,Friendly,Friendly,False,1493.6618410198234,1496.6943454272448
2018-06-02,Austria,Germany,2.0,1.0,H,Friendly,Friendly,False,1527.2264946958378,1490.2915564379657
2018-06-03,Western Armenia,Kabylia,4.0,0.0,H,Tournament,CONIFA World Football Cup,True,1517.4845380706154,1463.0784021779666
2018-06-03,Panjab,United Koreans in Japan,1.0,1.0,D,Tournament,CONIFA World Football Cup,True,1514.844782722045,1498.225301922103
2018-06-03,Tuvalu,Matabeleland,1.0,3.0,A,Tournament,CONIFA World Football Cup,True,1438.7100378616003,1441.6505581992424
2018-06-03,Padania,Székely Land,3.0,1.0,H,Tournament,CONIFA World Football Cup,True,1563.2899621383997,1556.3494418007576
2018-06-03,Abkhazia,Northern Cyprus,2.0,2.0,D,Tournament,CONIFA World Football Cup,True,1502.0700050404603,1522.0700050404603
2018-06-03,Barawa,Ellan Vannin,2.0,0.0,H,Tournament,CONIFA World Football Cup,False,1480.8749467038328,1555.4809715064312
2018-06-03,Tamil Eelam,Cascadia,0.0,6.0,A,Tournament,CONIFA World Football Cup,True,1456.7544571015187,1494.3770961416903
2018-06-03,Zimbabwe,Botswana,1.0,1.0,D,Tournament,COSAFA Cup,True,1493.615419641308,1559.3756225271466
2018-06-03,Kárpátalja,Tibet,5.0,1.0,H,Tournament,CONIFA World Football Cup,True,1525.9299949595397,1449.9299949595397
2018-06-03,Andorra,Cape Verde,0.0,0.0,D,Friendly,Friendly,True,1506.4,1508.0508803277876
2018-06-03,Barbados,Belize,0.0,0.0,D,Friendly,Friendly,False,1498.1292545863423,1506.9107520037846
2018-06-03,Costa Rica,Northern Ireland,3.0,0.0,H,Friendly,Friendly,False,1501.7295032622733,1506.439521799521
2018-06-03,Croatia,Brazil,0.0,2.0,A,Friendly,Friendly,True,1497.3149142450027,1522.253067560142
2018-06-03,Spain,Switzerland,1.0,1.0,D,Friendly,Friendly,False,1511.2738576843997,1517.5224075698122
2018-06-03,Saudi Arabia,Peru,0.0,3.0,A,Friendly,Friendly,True,1503.6532862559013,1525.875163081898
2018-06-03,Albania,Ukraine,1.0,4.0,A,Friendly,Friendly,True,1481.5219462047708,1506.5168249910753
2018-06-03,South Africa,Madagascar,0.0,0.0,D,Tournament,COSAFA Cup,False,1512.243531908594,1523.5833894356217
2018-06-04,India,Kenya,3.0,0.0,H,Tournament,Intercontinental Cup,False,1514.6556867928825,1506.5800731118609
2018-06-04,Armenia,Moldova,0.0,0.0,D,Friendly,Friendly,True,1489.708026661202,1479.7016686186573
2018-06-04,Slovakia,Morocco,1.0,2.0,A,Friendly,Friendly,True,1512.4885181202749,1513.0242061071642
2018-06-04,Italy,Netherlands,1.0,1.0,D,Friendly,Friendly,False,1492.596768806528,1505.4549795451217
2018-06-04,Serbia,Chile,0.0,1.0,A,Friendly,Friendly,True,1503.602977908465,1503.5727847127976
2018-06-05,Matabeleland,Kabylia,0.0,0.0,D,Tournament,CONIFA World Football Cup,True,1465.447439100227,1437.738179449026
2018-06-05,Western Armenia,Székely Land,0.0,4.0,A,Tournament,CONIFA World Football Cup,True,1542.824760799556,1532.8288121970174
2018-06-05,Kárpátalja,Cascadia,3.0,1.0,H,Tournament,CONIFA World Football Cup,True,1549.4703311119306,1524.7096732506395
2018-06-05,Padania,Panjab,2.0,0.0,H,Tournament,CONIFA World Football Cup,True,1586.8105917421399,1514.0800105651292
2018-06-05,Barawa,Northern Cyprus,0.0,8.0,A,Tournament,CONIFA World Football Cup,False,1503.1239100082694,1521.1499869959077
2018-06-05,United Koreans in Japan,Tuvalu,5.0,0.0,H,Tournament,CONIFA World Football Cup,True,1498.9900740790188,1414.9131569606157
2018-06-05,Abkhazia,Tamil Eelam,6.0,0.0,H,Tournament,CONIFA World Football Cup,True,1502.9900230850128,1426.4218799925695
2018-06-05,Eswatini,Botswana,0.0,2.0,A,Tournament,COSAFA Cup,True,1492.972942502896,1556.3829055374886
2018-06-05,Russia,Türkiye,1.0,1.0,D,Friendly,Friendly,False,1469.7322732102887,1511.1315583114738
2018-06-05,Taiwan,New Zealand,0.0,1.0,A,Tournament,Intercontinental Cup,True,1486.7806106076905,1477.4542177405167
2018-06-05,Lithuania,Latvia,1.0,1.0,D,Tournament,Baltic Cup,False,1482.098238148691,1501.8525297327249
2018-06-05,Martinique,French Guiana,3.0,0.0,H,Friendly,Friendly,False,1498.3471412997837,1500.0
2018-06-05,Kazakhstan,Azerbaijan,3.0,0.0,H,Friendly,Friendly,False,1501.4897782559663,1501.3962081884201
2018-06-05,Luxembourg,Georgia,1.0,0.0,H,Friendly,Friendly,False,1491.1578932359573,1521.121552662772
2018-06-05,Romania,Finland,2.0,0.0,H,Friendly,Friendly,False,1518.9802209529998,1518.5491523309565
2018-06-05,South Africa,Namibia,4.0,1.0,H,Tournament,COSAFA Cup,False,1508.2469582374117,1503.6750891048312
2018-06-06,Lesotho,Zimbabwe,0.0,0.0,D,Tournament,COSAFA Cup,True,1507.7368933579912,1496.608136630966
2018-06-06,Zambia,Madagascar,1.0,0.0,H,Tournament,COSAFA Cup,True,1486.8178015754404,1527.579963106804
2018-06-06,Belarus,Hungary,1.0,1.0,D,Friendly,Friendly,False,1520.061037588158,1483.614336005046
2018-06-06,Belgium,Egypt,3.0,0.0,H,Friendly,Friendly,False,1506.574332067508,1489.3597519962004
2018-06-06,Norway,Panama,1.0,0.0,H,Friendly,Friendly,False,1524.1864733338632,1492.9272330129484
2018-06-06,Czechia,Nigeria,1.0,0.0,H,Friendly,Friendly,True,1492.0805010167135,1491.8650825457448
2018-06-07,Tibet,Kabylia,1.0,8.0,A,Tournament,CONIFA World Football Cup,True,1426.3896588071489,1439.011539360032
2018-06-07,Northern Cyprus,Padania,3.0,2.0,H,Tournament,CONIFA World Football Cup,True,1567.9529599119671,1605.8586640893905
2018-06-07,Cascadia,Western Armenia,4.0,0.0,H,Tournament,CONIFA World Football Cup,True,1502.4171890715425,1511.9618792858478
2018-06-07,Kárpátalja,Székely Land,4.0,2.0,H,Tournament,CONIFA World Football Cup,True,1571.7628152910277,1563.6916937107258
2018-06-07,Abkhazia,United Koreans in Japan,2.0,0.0,H,Tournament,CONIFA World Football Cup,True,1529.6160687700904,1523.3940047728483
2018-06-07,Tamil Eelam,Tuvalu,4.0,3.0,H,Tournament,CONIFA World Football Cup,True,1399.795834307492,1390.509226266786
2018-06-07,Barawa,Panjab,0.0,5.0,A,Tournament,CONIFA World Football Cup,False,1456.32093709221,1495.0319382178786
2018-06-07,Guadeloupe,French Guiana,0.0,2.0,A,Friendly,Friendly,True,1491.807168002523,1491.8882901539891
2018-06-07,England,Costa Rica,2.0,0.0,H,Friendly,Friendly,False,1510.544731640135,1509.9324902990022
2018-06-07,Uruguay,Uzbekistan,3.0,0.0,H,Friendly,Friendly,False,1516.1438370179876,1488.9304388351047
2018-06-07,India,New Zealand,1.0,2.0,A,Tournament,Intercontinental Cup,False,1534.2162871162475,1493.8836108726553
2018-06-07,South Korea,Bolivia,0.0,0.0,D,Friendly,Friendly,True,1497.209511483004,1489.231210145876
2018-06-07,Iceland,Ghana,2.0,2.0,D,Friendly,Friendly,False,1500.7856703427763,1512.1254561519213
2018-06-07,Portugal,Algeria,3.0,0.0,H,Friendly,Friendly,False,1495.271429575031,1483.641222750939
2018-06-08,Madagascar,Lesotho,0.0,1.0,A,Tournament,COSAFA Cup,True,1509.7113618994892,1507.2245703725318
2018-06-08,Taiwan,Kenya,0.0,4.0,A,Tournament,Intercontinental Cup,True,1470.351217475552,1487.019472788496
2018-06-08,Poland,Chile,2.0,2.0,D,Friendly,Friendly,False,1496.6881903457272,1509.9733408920142
2018-06-08,South Africa,Botswana,3.0,0.0,H,Tournament,COSAFA Cup,False,1528.0650488224633,1576.0506950574572
2018-06-08,Switzerland,Japan,2.0,0.0,H,Friendly,Friendly,False,1519.2086439011916,1481.4744009567357
2018-06-08,Croatia,Senegal,2.0,1.0,H,Friendly,Friendly,False,1488.402799951114,1501.7361174028563
2018-06-08,Germany,Saudi Arabia,2.0,1.0,H,Friendly,Friendly,False,1486.2910160664128,1493.1686597006628
2018-06-08,Lithuania,Iran,0.0,1.0,A,Friendly,Friendly,True,1478.467125672749,1509.9320361790772
2018-06-09,France,USA,1.0,1.0,D,Friendly,Friendly,False,1517.2567327631152,1505.750674677701
2018-06-09,Northern Cyprus,Kárpátalja,0.0,0.0,D,Tournament,CONIFA World Football Cup,True,1585.6916888058593,1595.2053822349164
2018-06-09,Panjab,Cascadia,3.0,3.0,D,Tournament,CONIFA World Football Cup,True,1532.619029820802,1533.2411366065646
2018-06-09,Barawa,Western Armenia,0.0,7.0,A,Tournament,CONIFA World Football Cup,False,1418.7338454892865,1481.1379317508256
2018-06-09,Kabylia,Abkhazia,0.0,2.0,A,Tournament,CONIFA World Football Cup,True,1473.7042814740867,1553.1863097583782
2018-06-09,Tibet,United Koreans in Japan,1.0,1.0,D,Tournament,CONIFA World Football Cup,True,1391.6969166930942,1499.8237637845605
2018-06-09,Matabeleland,Tamil Eelam,1.0,0.0,H,Tournament,CONIFA World Football Cup,True,1464.174079189221,1415.368272020366
2018-06-09,Tunisia,Spain,0.0,1.0,A,Friendly,Friendly,True,1512.6975688360185,1509.5876213530203
2018-06-09,Padania,Székely Land,0.0,0.0,D,Tournament,CONIFA World Football Cup,True,1588.1199351954983,1540.249126766837
2018-06-09,Latvia,Azerbaijan,1.0,3.0,A,Friendly,Friendly,False,1505.4836422086669,1493.3364436159452
2018-06-09,Estonia,Morocco,1.0,3.0,A,Friendly,Friendly,False,1500.1030569776276,1519.4143383775988
2018-06-09,Hungary,Australia,1.0,2.0,A,Friendly,Friendly,False,1486.0060620750642,1504.6601961191416
2018-06-09,Sweden,Peru,0.0,0.0,D,Friendly,Friendly,False,1491.92061112297,1536.3597896371366
2018-06-09,Denmark,Mexico,2.0,0.0,H,Friendly,Friendly,False,1498.4355753240982,1515.794752707511
2018-06-09,Serbia,Bolivia,5.0,1.0,H,Friendly,Friendly,True,1497.2024217292483,1489.3781500605928
2018-06-09,Finland,Belarus,2.0,0.0,H,Friendly,Friendly,False,1511.649372694947,1517.6693115181397
2018-06-09,Zambia,Zimbabwe,2.0,4.0,A,Tournament,COSAFA Cup,True,1504.686402782755,1497.1204596164255
2018-06-10,India,Kenya,2.0,0.0,H,Tournament,Intercontinental Cup,False,1512.083655856062,1515.5813231144775
2018-06-10,Austria,Brazil,0.0,3.0,A,Friendly,Friendly,False,1531.2270350673907,1531.1651818540306
2018-06-11,South Korea,Senegal,0.0,2.0,A,Friendly,Friendly,True,1497.0625715682872,1496.9002680719007
2018-06-11,Belgium,Costa Rica,4.0,1.0,H,Friendly,Friendly,False,1514.1328981288787,1503.0373199277014
2018-06-12,Japan,Paraguay,4.0,2.0,H,Friendly,Friendly,True,1475.4925552232442,1495.3623546057293
2018-06-12,Poland,Lithuania,4.0,0.0,H,Friendly,Friendly,False,1495.12320543481,1472.6451513409218
2018-06-14,Russia,Saudi Arabia,5.0,0.0,H,WC,FIFA World Cup,False,1468.662929329771,1488.4441070096498
2018-06-15,Egypt,Uruguay,0.0,1.0,A,WC,FIFA World Cup,True,1481.8011859348298,1523.4169017508398
2018-06-15,Morocco,Iran,0.0,1.0,A,WC,FIFA World Cup,True,1531.2046128726822,1515.7540105109044
2018-06-15,Portugal,Spain,3.0,3.0,D,WC,FIFA World Cup,True,1502.9918167911956,1516.0449071727714
2018-06-16,Croatia,Nigeria,2.0,0.0,H,WC,FIFA World Cup,True,1493.2386492820697,1485.4690507001164
2018-06-16,Peru,Denmark,0.0,1.0,A,WC,FIFA World Cup,True,1537.374621598474,1505.7942359240951
2018-06-16,France,Australia,2.0,1.0,H,WC,FIFA World Cup,True,1515.2704489982066,1512.5318491344062
2018-06-16,Argentina,Iceland,1.0,1.0,D,WC,FIFA World Cup,True,1508.7536279166084,1499.187039635638
2018-06-17,Germany,Mexico,0.0,1.0,A,WC,FIFA World Cup,True,1491.0155687574259,1508.436092107514
2018-06-17,Costa Rica,Serbia,0.0,1.0,A,WC,FIFA World Cup,True,1495.301354381595,1508.9322266348643
2018-06-17,Brazil,Switzerland,1.0,1.0,D,WC,FIFA World Cup,True,1545.5044752020915,1525.1904896346832
2018-06-18,Sweden,South Korea,1.0,0.0,H,WC,FIFA World Cup,True,1490.9057791616326,1487.4580869572776
2018-06-18,Belgium,Panama,3.0,0.0,H,WC,FIFA World Cup,True,1521.868863674985,1488.8362925525341
2018-06-18,Tunisia,England,1.0,2.0,A,WC,FIFA World Cup,True,1506.2402830162673,1517.4399020114358
2018-06-19,Russia,Egypt,3.0,1.0,H,WC,FIFA World Cup,False,1493.403053181115,1467.7085474406779
2018-06-19,Poland,Senegal,1.0,2.0,A,WC,FIFA World Cup,True,1503.0599014039403,1506.5047526829103
2018-06-19,Colombia,Japan,1.0,2.0,A,WC,FIFA World Cup,True,1507.5461502805601,1485.6409802918167
2018-06-20,Portugal,Morocco,1.0,0.0,H,WC,FIFA World Cup,True,1503.5926511536431,1514.493555010799
2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,H,WC,FIFA World Cup,True,1537.5095402449917,1463.7039831583058
2018-06-20,Iran,Spain,0.0,1.0,A,WC,FIFA World Cup,True,1532.4650683727878,1515.4440728103239
2018-06-21,Denmark,Australia,1.0,1.0,D,WC,FIFA World Cup,True,1523.2445743861142,1496.6579637069822
2018-06-21,France,Peru,1.0,0.0,H,WC,FIFA World Cup,True,1531.1443344256306,1519.924283136455
2018-06-21,Argentina,Croatia,0.0,3.0,A,WC,FIFA World Cup,True,1508.313181550462,1516.7020338749683
2018-06-22,Serbia,Switzerland,1.0,2.0,A,WC,FIFA World Cup,True,1524.3048236390043,1526.124918687354
2018-06-22,Brazil,Costa Rica,2.0,0.0,H,WC,FIFA World Cup,True,1544.5700461494207,1479.928757377455
2018-06-22,Nigeria,Iceland,2.0,0.0,H,WC,FIFA World Cup,True,1462.0056661072178,1499.6274860017843
2018-06-23,Belgium,Tunisia,5.0,2.0,H,WC,FIFA World Cup,True,1547.2147453042487,1490.7558659625718
2018-06-23,South Korea,Mexico,1.0,2.0,A,WC,FIFA World Cup,True,1471.6168538394998,1523.6345189788644
2018-06-23,Germany,Sweden,2.0,1.0,H,WC,FIFA World Cup,True,1475.8171418860754,1506.7470122794105
2018-06-24,England,Panama,6.0,1.0,H,WC,FIFA World Cup,True,1532.9243190651314,1463.4904109232705
2018-06-24,Japan,Senegal,2.0,2.0,D,WC,FIFA World Cup,True,1502.6484161273286,1522.3461166172654
2018-06-24,Poland,Colombia,0.0,3.0,A,WC,FIFA World Cup,True,1487.2185374695853,1490.5387144450483
2018-06-25,Russia,Uruguay,0.0,3.0,A,WC,FIFA World Cup,False,1509.080355562516,1550.1608885768728
2018-06-25,Saudi Arabia,Egypt,2.0,1.0,H,WC,FIFA World Cup,True,1451.0526348264248,1452.031245059277
2018-06-25,Spain,Morocco,2.0,2.0,D,WC,FIFA World Cup,True,1532.2272921335589,1497.9917144979868
2018-06-25,Iran,Portugal,1.0,1.0,D,WC,FIFA World Cup,True,1515.6818490495527,1520.0944916664553
2018-06-26,Nigeria,Argentina,1.0,2.0,A,WC,FIFA World Cup,True,1488.5943792805533,1480.98911182427
2018-06-26,Iceland,Croatia,1.0,2.0,A,WC,FIFA World Cup,True,1473.0387728284488,1544.0261036011605
2018-06-26,Australia,Peru,0.0,2.0,A,WC,FIFA World Cup,True,1497.879938142177,1504.440806045832
2018-06-26,Denmark,France,0.0,0.0,D,WC,FIFA World Cup,True,1522.0225999509194,1546.6278115162536
2018-06-27,South Korea,Germany,2.0,0.0,H,WC,FIFA World Cup,True,1457.994615905848,1493.23776415481
2018-06-27,Mexico,Sweden,0.0,3.0,A,WC,FIFA World Cup,True,1537.2567569125163,1489.3263900106758
2018-06-27,Serbia,Brazil,0.0,2.0,A,WC,FIFA World Cup,True,1508.3886413467785,1564.1556030983197
2018-06-27,Switzerland,Costa Rica,2.0,2.0,D,WC,FIFA World Cup,True,1542.0411009795798,1460.343200428556
2018-06-28,Japan,Poland,0.0,1.0,A,WC,FIFA World Cup,True,1503.554558103696,1459.486103975104
2018-06-28,Senegal,Colombia,0.0,1.0,A,WC,FIFA World Cup,True,1521.4399746408978,1518.2711479395296
2018-06-28,Panama,Tunisia,1.0,2.0,A,WC,FIFA World Cup,True,1437.8017112192529,1467.2662818725948
2018-06-28,England,Belgium,0.0,1.0,A,WC,FIFA World Cup,True,1558.613018769149,1570.7043293942256
2018-06-30,France,Argentina,4.0,3.0,H,WC,FIFA World Cup,True,1545.4965901929766,1497.339291404857
2018-06-30,Uruguay,Portugal,2.0,1.0,H,WC,FIFA World Cup,True,1582.8642354503463,1519.891292889817
2018-07-01,Russia,Spain,1.0,1.0,D,WC,FIFA World Cup,False,1476.3770086890424,1530.6557685812752
2018-07-01,Croatia,Denmark,1.0,1.0,D,WC,FIFA World Cup,True,1556.8017594740315,1523.1538212741964
2018-07-02,Brazil,Mexico,2.0,0.0,H,WC,FIFA World Cup,True,1584.3361029228802,1505.4183451206627
2018-07-02,Belgium,Japan,3.0,2.0,H,WC,FIFA World Cup,True,1586.1477286531958,1485.5359444760013
2018-07-03,Colombia,England,1.0,1.0,D,WC,FIFA World Cup,True,1534.417073755738,1543.1696195101788
2018-07-03,Sweden,Switzerland,1.0,0.0,H,WC,FIFA World Cup,True,1521.1648018025294,1538.3466174306209
2018-07-05,Malaysia,Fiji,1.0,0.0,H,Friendly,Friendly,False,1496.6356439690012,1495.3928319974768
2018-07-06,Uruguay,France,0.0,2.0,A,WC,FIFA World Cup,True,1595.9955693195598,1559.2929587401927
2018-07-06,Brazil,Belgium,1.0,2.0,A,WC,FIFA World Cup,True,1602.9765163733077,1597.6396986539125
2018-07-07,Sweden,England,0.0,2.0,A,WC,FIFA World Cup,True,1537.955409249048,1542.7666351275518
2018-07-07,Russia,Croatia,2.0,2.0,D,WC,FIFA World Cup,False,1474.2835384605273,1555.2570410744308
2018-07-10,France,Belgium,1.0,0.0,H,WC,FIFA World Cup,True,1585.818896164227,1613.8854488646275
2018-07-11,Croatia,England,2.0,1.0,H,WC,FIFA World Cup,True,1556.132368813274,1566.4343086602205
2018-07-14,Belgium,England,2.0,0.0,H,WC,FIFA World Cup,True,1596.5957405599831,1549.9600257867228
2018-07-15,France,Croatia,4.0,2.0,H,WC,FIFA World Cup,True,1603.1086044688714,1572.6066516867718
2018-07-22,Liberia,Sierra Leone,0.0,0.0,D,Friendly,Friendly,False,1500.0,1491.3615599952693
2018-07-27,Saint Barthélemy,Anguilla,1.0,2.0,A,Friendly,Friendly,False,1511.4010498820367,1500.0
2018-07-28,Saint Barthélemy,British Virgin Islands,3.0,4.0,A,Friendly,Friendly,False,1503.0165142870496,1500.0
2018-08-04,Belize,Barbados,1.0,0.0,H,Friendly,Friendly,False,1508.5534859110403,1496.4865206790867
2018-08-04,Palestine,Iraq,0.0,3.0,A,Friendly,Friendly,False,1485.3462058470773,1496.254607215948
2018-08-15,Guatemala,Cuba,3.0,0.0,H,Friendly,Friendly,False,1500.0,1495.1139954182959
2018-08-18,Andorra,United Arab Emirates,0.0,0.0,D,Friendly,Friendly,True,1506.4304101106002,1494.3227435414544
2018-08-18,Grenada,Jamaica,1.0,5.0,A,Friendly,Friendly,False,1493.0892479962154,1522.7972366614865
2018-08-18,Guatemala,Cuba,1.0,0.0,H,Friendly,Friendly,False,1507.9179768295546,1487.1960185887413
2018-08-20,Barbados,Jamaica,2.0,2.0,D,Friendly,Friendly,False,1492.0821368309619,1537.1924452998965
2018-08-22,Sint Maarten,Anguilla,1.0,1.0,D,Friendly,Friendly,False,1493.2061181204865,1508.384535594987
2018-08-25,Anguilla,Saint Martin,1.0,2.0,A,Friendly,Friendly,False,1509.9166871596178,1495.3928319974768
2018-08-26,Barbados,Cuba,0.0,0.0,D,Friendly,Friendly,False,1491.0793603751963,1482.9344256774539
2018-08-29,Bangladesh,Sri Lanka,0.0,1.0,A,Friendly,Friendly,False,1501.6528587002163,1500.0
2018-08-29,Barbados,Cuba,0.0,2.0,A,Friendly,Friendly,False,1489.1491938695822,1484.864592183068
2018-08-29,Macau,Solomon Islands,1.0,4.0,A,Friendly,Friendly,False,1479.3484917610328,1500.0
2018-09-01,Timor-Leste,Brunei,3.0,1.0,H,Tournament,AFF Championship qualification,True,1500.0,1500.0
2018-09-02,Mongolia,Macau,4.0,1.0,H,Tournament,EAFF Championship,False,1489.6673721705597,1465.6341622643765
2018-09-02,Ethiopia,Burundi,1.0,1.0,D,Friendly,Friendly,False,1500.0,1500.0
2018-09-02,Guam,Northern Mariana Islands,4.0,0.0,H,Tournament,EAFF Championship,True,1500.0,1500.0
2018-09-04,Bangladesh,Bhutan,2.0,0.0,H,Tournament,SAFF Cup,False,1493.4320067177248,1463.7727266216157
2018-09-04,Nepal,Pakistan,1.0,2.0,A,Tournament,SAFF Cup,True,1484.0,1500.0
2018-09-04,Mongolia,Northern Mariana Islands,9.0,0.0,H,Tournament,EAFF Championship,False,1508.0755372441665,1470.0
2018-09-04,Macau,Guam,2.0,0.0,H,Tournament,EAFF Championship,True,1447.2259971907697,1530.0
2018-09-05,Fiji,Solomon Islands,1.0,1.0,D,Friendly,Friendly,False,1490.806739715701,1513.7143294966563
2018-09-05,Slovakia,Denmark,3.0,0.0,H,Friendly,Friendly,False,1506.0983858498403,1524.698539673797
2018-09-05,India,Sri Lanka,2.0,0.0,H,Tournament,SAFF Cup,True,1529.5838084272161,1508.2208519824915
2018-09-06,Guyana,Barbados,3.0,0.0,H,Nations League,CONCACAF Nations League qualification,False,1500.0,1476.7512292690235
2018-09-06,Dominica,Suriname,0.0,0.0,D,Nations League,CONCACAF Nations League qualification,True,1500.0,1500.0
2018-09-06,Nepal,Bhutan,4.0,0.0,H,Tournament,SAFF Cup,True,1468.736306793522,1448.335405792883
2018-09-06,Mongolia,Guam,1.0,1.0,D,Tournament,EAFF Championship,False,1532.9661954379758,1500.3879539921118
2018-09-06,Northern Mariana Islands,Macau,1.0,1.0,D,Tournament,EAFF Championship,True,1445.1093418061907,1476.838043198658
2018-09-06,Uzbekistan,Syria,1.0,1.0,D,Friendly,Friendly,False,1481.6573741022526,1501.9431019013227
2018-09-06,Trinidad and Tobago,United Arab Emirates,2.0,0.0,H,Friendly,Friendly,False,1501.2555736126626,1494.545684760387
2018-09-06,Portugal,Croatia,1.0,1.0,D,Friendly,Friendly,False,1506.7599590206034,1550.7082554272988
2018-09-06,Netherlands,Peru,2.0,1.0,H,Friendly,Friendly,False,1507.0273564988117,1527.9876512096832
2018-09-06,Kyrgyzstan,Palestine,1.0,1.0,D,Friendly,Friendly,False,1530.7281336354524,1471.3355676174315
2018-09-06,Jordan,Lebanon,0.0,1.0,A,Friendly,Friendly,False,1502.0965868415342,1511.4419464858393
2018-09-06,Bangladesh,Pakistan,1.0,0.0,H,Tournament,SAFF Cup,False,1508.8693275464575,1515.263693206478
2018-09-06,Austria,Sweden,2.0,0.0,H,Friendly,Friendly,False,1516.8877417193298,1514.2877357163793
2018-09-06,Bahrain,Philippines,1.0,1.0,D,Friendly,Friendly,False,1505.4908952432343,1515.930304468379
2018-09-06,Czechia,Ukraine,1.0,2.0,A,Nations League,UEFA Nations League,False,1498.4765328623419,1516.9124724642775
2018-09-06,Wales,Republic of Ireland,4.0,1.0,H,Nations League,UEFA Nations League,False,1510.8775867597255,1493.6857122813274
2018-09-06,Norway,Cyprus,2.0,0.0,H,Nations League,UEFA Nations League,False,1528.2774137942774,1490.0164079789124
2018-09-06,Germany,France,0.0,0.0,D,Nations League,UEFA Nations League,False,1466.8115695863837,1625.0070007283443
2018-09-06,Kazakhstan,Georgia,0.0,2.0,A,Nations League,UEFA Nations League,False,1509.5495428284412,1515.994474610714
2018-09-06,Latvia,Andorra,0.0,0.0,D,Nations League,UEFA Nations League,False,1492.8882167442978,1506.2074688916675
2018-09-06,Armenia,Liechtenstein,2.0,1.0,H,Nations League,UEFA Nations League,False,1489.5237536814377,1482.60255825065
2018-09-06,Gibraltar,North Macedonia,0.0,2.0,A,Nations League,UEFA Nations League,False,1504.502985111402,1499.9626859504067
2018-09-06,Slovenia,Bulgaria,1.0,2.0,A,Nations League,UEFA Nations League,False,1492.9021021866401,1498.4317519799429
2018-09-07,Antigua and Barbuda,Saint Lucia,0.0,3.0,A,Nations League,CONCACAF Nations League qualification,False,1494.143988996539,1500.0
2018-09-07,Mexico,Uruguay,1.0,4.0,A,Friendly,Friendly,True,1486.7779316702351,1569.4696318955255
2018-09-07,Anguilla,French Guiana,0.0,5.0,A,Nations League,CONCACAF Nations League qualification,False,1501.4803043247844,1501.4860486661498
